ITEM,COMMENT,SPACE,POS_NEG,CR,ID,PRINT,RATE1,RATE2,RATE3,RATE4,FREQUENCY,FREQ_2,FREQ_3,FREQ_4,FREQ_5,FREQ_6
"Viral Diseases, Viroid, Plant Pathogen that consist of a short stretch of highly complementary","Circular, Single-Stranded RNA Without The Protein Coat That Is Typical For Viruses",,,"TL10",13328,0,1.15500002e+01,8.88000031e+01,,,,,,,,
"Viral Diseases, Viroid, Plant Pathogen that consist of a short stretch of highly complementary","Circular, Single-Stranded RNA Without The Protein Coat That Is Typical For Viruses",,,"TL10",13330,0,1.15500002e+01,3.65000000e+01,,,,,,,,
"Viral Diseases, Viroid, Plant Pathogen that consist of a short stretch of highly complementary","Circular, Single-Stranded Rna Without The Protein Coat That Is Typical For Viruses",,,"TL10",13331,0,8.70999985e+01,6.90000000e+01,,,,,,,,
"Virus, Circovirus, are the smallest viruses replicating autonomously in eukaryotic cells",,,,,13332,0,1.11999998e+01,7.05000000e+01,,,,,,,,
"Virus, Circovirus, are the smallest viruses replicating autonomously in eukaryotic cells",,,,,13333,0,7.13499985e+01,5.83499985e+01,,,,,,,,
"Virus, Circovirus, are the smallest viruses replicating autonomously in eukaryotic cells",,,,,13334,0,3.05499992e+01,8.16500015e+01,,,,,,,,
"Virus, Circovirus, are the smallest viruses replicating autonomously in eukaryotic cells",,,,,13335,0,9.55000000e+01,6.50000000e+01,,,,,,,,
"Virus, Circovirus, are the smallest viruses replicating autonomously in eukaryotic cells",,,,,13336,0,2.42500000e+01,7.50000000e+01,,,,,,,,
"Virus, Circovirus, are the smallest viruses replicating autonomously in eukaryotic cells",,,,,13338,0,2.32999992e+01,8.03000031e+01,8.15000000e+01,8.20000000e+01,,,,,,
"Virus, Circovirus, are the smallest viruses replicating autonomously in eukaryotic cells",,,,,13339,0,2.21000004e+01,4.02500000e+01,,,,,,,,
"Virus, Circovirus, are the smallest viruses replicating autonomously in eukaryotic cells",,,,,13340,0,1.80000000e+01,8.20000000e+01,,,,,,,,
"Virus, Circovirus, are the smallest viruses replicating autonomously in eukaryotic cells",,,,,13341,0,3.37500000e+01,8.65500031e+01,,,,,,,,
"Virus, Circovirus, are the smallest viruses replicating autonomously in eukaryotic cells",,,,,13342,0,4.70999985e+01,6.74000015e+01,,,,,,,,
"Virus, Circovirus, are the smallest viruses replicating autonomously in eukaryotic cells",,,,,13343,0,3.07500000e+01,6.43499985e+01,,,,,,,,
"Virus, Circovirus, are the smallest viruses replicating autonomously in eukaryotic cells",,,,,13345,0,3.22500000e+01,9.00000000e+01,5.12500000e+01,7.45000000e+01,,,,,,
"Virus, Circovirus, are the smallest viruses replicating autonomously in eukaryotic cells",,,,,13346,0,2.40000000e+01,7.80000000e+01,4.50000000e+01,7.20000000e+01,,,,,,
"Virus, Circovirus, Vaccine",,,,,13347,0,3.42999992e+01,8.83000031e+01,7.40000000e+01,7.35000000e+01,,,,,,
"Virus, Circovirus, Vaccine, Type 2 Killed",,,,,13348,0,2.05000000e+01,8.60000000e+01,3.65000000e+01,8.20000000e+01,,,,,,
"Virus, Circovirus, Vaccine, Type 2 Killed",,,,,13349,0,2.43500004e+01,4.30000000e+01,1.72500000e+01,2.30000000e+01,,,,,,
"Viral Diseases, Swine (Koziolek)",", Colloidal Silver May Be Effective",,,"TL10",13350,0,4.03499985e+01,7.00000000e+01,,,,,,,,
"Virus, Rotavirus","Common Cause Of Severe Diarrhea Among Infants And Young Children, & Is One Of Several Viruses That Cause Infections Often Called Stomach Flu",,,"TL10",13352,0,1.50000000e+01,3.50000000e+01,,,,,,,,
"Virus, Rotavirus, Enteritis","Common Cause Of Severe Diarrhea Among Infants And Young Children, & Is One Of Several Viruses That Cause Infections Often Called Stomach Flu",,,"TL10",13354,0,5.20000000e+01,6.40000000e+01,,,,,,,,
"Virus, Polyomavirus (Papovavirus SV40)","Sole Genus Of Viruses Within The Family Polyomaviridae",,,"TL10",13355,0,6.52500000e+01,1.80000000e+01,,,,,,,,
"Virus, Polyomavirus (Papovavirus SV40)","Sole Genus Of Viruses Within The Family Polyomaviridae",,,"TL10",13356,0,3.95000000e+01,2.52000008e+01,,,,,,,,
"Viral Diseases, Herpes",,,,"TL10",13357,0,5.80000000e+01,3.17500000e+01,,,,,,,,
"Viral Diseases, Herpes",,,,"TL10",13358,0,4.87500000e+01,3.10000000e+01,,,,,,,,
"Animal, Diseases, Cattle, Shipping Fever Pneumonia","A Respiratory Disease Of Cattle Of Multifactorial Etiology With Mannheimia Haemolytica & Less Commonly, Pasteurella Multocida Or Histophilus Somni",,,"TL10",13359,0,1.60000000e+01,3.20000000e+01,,,,,,,,
"Animal, Diseases, Pasteurella, Multocida","The Most Common Cause Of Infection From Animal Injuries (Pneumonia In Cattle And Pigs, Atrophic Rhinitis In Pigs & Goats, Wound Infections After Dog/Cat-Bites",,,"TL10",13360,0,3.20000000e+01,1.80000000e+01,,,,,,,,
"Animal, Diseases, Cattle, Bovine, Contagious Bovine Pleuropneumonia AKA lung plague,","A Contagious Bacterial Disease That Afflicts The Lungs Of Cattle, Buffalo, Zebu, & Yak",,,"TL10",13362,0,5.15000000e+01,3.22500000e+01,,,,,,,,
"Animal, Diseases, Haemophilus","A Genus Of Gram-Negative, Pleomorphic, Coccobacilli Bacteria Belonging To The Pasteurellaceae Family",,,"TL10",13363,0,4.62500000e+01,3.70000000e+01,,,,,,,,
"Animal, Diseases, Swine, Hogs, Haemophilus",,,,"TL10",13364,0,4.15000000e+01,3.75000000e+01,,,,,,,,
"Animal, Diseases, Haemophilus, Parasuis","Lameness In Livestock",,,"TL10",13365,0,7.80000000e+01,7.00000000e+00,,,,,,,,
"Animal, Diseases, Swine, Hogs, Oetken, Haemophilus",,,,"TL10",13366,0,8.64999962e+00,8.60000000e+01,,,,,,,,
"Animal, Diseases, Haemophilus, Zenk",,,,"TL10",13367,0,1.72500000e+01,2.50000000e+01,,,,,,,,
"Animal, Diseases, Swine, Hogs, Oetken, Haemophilus",,,,"TL10",13368,0,3.95900002e+01,3.80000000e+01,,,,,,,,
"Animal, Diseases, Swine, Hogs, Oetken, Haemophilus",,,,"TL10",13369,0,3.95900002e+01,1.70000000e+01,,,,,,,,
"Animal, Diseases, Marek's Disease, Poultry","A Highly Contagious Viral Neoplastic Disease In Chickens",,,"TL10",13371,0,2.20000000e+01,5.10000000e+01,6.33499985e+01,3.40000000e+01,,,,,,
"Animal, Diseases, Marek's Disease, Poultry","A Highly Contagious Viral Neoplastic Disease In Chickens",,,"TL10",13372,0,3.50999985e+01,6.92500000e+01,,,,,,,,
"Animal, Diseases, Marek's Disease, Poultry","A Highly Contagious Viral Neoplastic Disease In Chickens",,,"TL10",13373,0,1.51499996e+01,7.20000000e+01,,,,,,,,
"Bacteria, Mycoplasma Gallisepticum, Eyes",,,,"TL10",13375,0,1.83500004e+01,7.90000000e+01,,,,,,,,
"Bacteria, Mycoplasma Gallisepticum, Eyes",,,,"TL10",13376,0,6.40000000e+01,5.20000000e+01,,,,,,,,
"Bacteria, Mycoplasma Gallisepticum, Sinusitis","Silver Sage May Be Helpful 
",,,"TL10",13378,0,8.33499985e+01,3.32500000e+01,,,,,,,,
"Bacteria, Mycoplasma Meleagridis",,,,"TL10",13379,0,1.36499996e+01,6.60000000e+01,,,,,,,,
"Bacteria, Mycoplasma Meleagridis",,,,"TL10",13380,0,5.92999992e+01,6.00000000e+01,,,,,,,,
"Bacteria, Mycoplasma Synoviae, Synovitis",,,,"TL10",13381,0,2.56499996e+01,7.50000000e+01,,,,,,,,
"Bacteria, Mycoplasma Synoviae, Synovitis",,,,"TL10",13382,0,4.55000000e+01,6.45000000e+01,,,,,,,,
"Bacteria, Mycoplasma Hyosynoviae",", Lameness In Livestock",,,"TL10",13384,0,4.37999992e+01,7.44000015e+01,,,,,,,,
"Bacteria, Mycoplasma Pneumonia",,,,"TL10",13385,0,4.62500000e+01,5.10000000e+01,,,,,,,,
"Bacteria, Mycoplasma Pneumonia",,,,"TL10",13386,0,5.80000000e+01,8.25000000e+01,,,,,,,,
"Bacteria, Mycoplasma, Bronchi",,,,"TL10",13387,0,2.80000000e+01,8.30000000e+01,,,,,,,,
"Meridian, Heart Protector or Triple Warmer",,,,,13388,0,4.17000008e+01,5.70999985e+01,,,,,,,,
"Essence, Ancient Forests, Petrified Forest, Release Fear","Breaks up rigid & crystallized patterns in the emotional, mental & spiritual life, healing & releasing petrified fear, wonderful for Body Work",,,,13390,0,4.22000008e+01,4.12000008e+01,,,,,,,,
"Essence, Ancient Forests, Redwood, Reverence","Allows one to drop into silence & feel the presence of deep abiding love, excellent for meditation & dream work",,,,13391,0,1.82999992e+01,3.70000000e+01,,,,,,,,
"Essence, Ancient Forests, Red Cedar, Openness","For opening up to being in the heart, in the joy & in the moment, helps us be present in the here & now",,,,13392,0,4.80000000e+01,4.30000000e+01,,,,,,,,
"Essence, Ancient Forests, Giant Sequoia, Inner Strength","Resonates the qualities of inner strength & resources, the courage to be one's self, brings forth healthy male presence, potent, sensual & loving",,,,13393,0,4.05000000e+01,2.35000000e+01,,,,,,,,
"Essence, Ancient Forests, Arizona Juniper, Grounding","Cleanses anger residing deep in the heart, it generates the capacity to be generous, large-hearted & hearty",,,,13394,0,3.39000015e+01,5.17000008e+01,,,,,,,,
"Essence, Ancient Forests, Arizona Cypress, Protection","Works powerfully with protection & safety, the essence of healthy boundaries, protecting one from being ciolated by others, as well as by abusive voices that have been internalized",,,,13395,0,2.50000000e+01,2.65000000e+01,,,,,,,,
"Essence, Ancient Forests, Bristlecone Pine, Clarity","Experience a sense of eternity, letting go of momentary drama, seeing through the eyes of forever, assists in choosing love over fear, clarity & persistence, the ability to thrive amidst constantly changing conditions",,,,13396,0,2.80000000e+01,3.65000000e+01,,,,,,,,
"Hormone, Deoxycorticosterone, Adrenal Cortex, Steroid Hormone","Important In Water & Salt Metabolism, Acts As A Precursor To Aldosterone",,,,13398,0,6.12500000e+01,2.37500000e+01,,,,,,,,
"Animal, Diseases, Mycoplasma Mastitis",,,,"TL10",13399,0,2.67999992e+01,6.90000000e+01,,,,,,,,
"Diseases, Bacterial, Gram-Positive, Streptococcus, Strep, Hemolytic","Colloidal Silver Is Effective",,,,13400,0,1.90000000e+01,1.00000000e+02,,,8.80000000e+02,4.32999992e+01,,,,
"Bacteria, Actinobacillosis, A-suis, part of the normal flora of the oral cavity of pigs","Causes Septicemia In Young Pigs & Arthritis, Pneumonia, Pericarditis In Older Pigs, Susceptible To Tetracycline, Sulfonamides, Cephalosporins,",,,"TL10",13401,0,6.00000000e+01,4.47500000e+01,,,,,,,,
"Bacteria, Actinobacillosis, A-suis, part of the normal flora of the oral cavity of pigs","Causes Septicemia In Young Pigs & Arthritis, Pneumonia, Pericarditis In Older Pigs, Susceptible To Tetracycline, Sulfonamides, Cephalosporins,",,,"TL10",13403,0,4.57500000e+01,3.82500000e+01,,,,,,,,
"Diseases, Bacterial, Gram-Positive, Streptococcus, Strep, Hemolytic","Colloidal Silver Is Effective,",,,"TL10",13404,0,1.90000000e+01,7.90000000e+01,1.90000000e+01,4.27999992e+01,,,,,,
"Diseases, Bacterial, Gram-Positive, Streptococcus, Strep, Hemolytic","Colloidal Silver Is Effective,",,,"TL10",13405,0,7.30000019e+00,9.30000000e+01,3.12999992e+01,8.50000000e+01,,,,,,
"Animal, Diseases, Swine, Hogs, Strep",,,,"TL10",13406,0,2.92500000e+01,3.35000000e+01,,,,,,,,
"Bacteria, Naomi's, Necrotizing Fasciitis, Flesh-Eating Bacteria",,,,"TL10",13407,0,1.96499996e+01,8.70000000e+01,,,,,,,,
"Bacteria, Naomi's, Necrotizing Fasciitis, Flesh-Eating Bacteria",,,,"TL10",13408,0,3.84500008e+01,6.20000000e+01,,,,,,,,
"Bacteria, Naomi's, Necrotizing Fasciitis, Flesh-Eating Bacteria",,,,"TL10",13409,0,6.12999992e+01,4.50000000e+01,,,,,,,,
"Diseases, Strep",,,,"TL10",13411,0,2.61499996e+01,6.60000000e+01,5.90000000e+01,5.40000000e+01,,,,,,
"Diseases, Strep",,,,"TL10",13412,0,7.20000000e+01,4.60000000e+01,,,,,,,,
"Diseases, Strep",,,,"TL10",13413,0,1.70000000e+01,8.90000000e+01,6.50000000e+01,7.90000000e+01,,,,,,
"Bacteria, Staphylococcus, Gram-Positive, Infectious Bacterial Disorders","Throat, Burning, Esophagus, In",,,"TL10",13414,0,5.25000000e+01,4.80000000e+01,,,,,,,,
"Animal, Diseases, Swine, Hogs, Bacteria, Salmonella",,,,"TL10",13415,0,6.15999985e+01,2.57500000e+01,,,,,,,,
"Animal, Diseases, Bacteria, Salmonella",,,,"TL10",13416,0,9.10000000e+01,4.20000000e+01,,,,,,,,
"Animal, Diseases, Bacteria, Salmonella",,,,,13417,0,6.82500000e+01,5.94000015e+01,,,,,,,,
"Animal, Diseases, Bacteria, Salmonella",,,,,13418,0,5.50000000e+01,7.30000000e+01,,,,,,,,
"Animal, Diseases, Bacteria, Salmonella",,,,,13419,0,1.53000002e+01,9.00000000e+01,,,,,,,,
"Bacteria, Enterobacteriaceae, Salmonella Typhimurium, Acute Gastroenteritis",,,,"TL10",13420,0,6.30000000e+01,3.20000000e+01,,,,,,,,
"Animal, Diseases, Swine, Hogs, Ileitis",,,,"TL10",13421,0,9.25000000e+01,6.05000000e+01,,,,,,,,
"Chemical, Pesticide, Clothianidin,","Similar to Thiamethoxam & Imidacloprid, it is a neomicotinoid, absorbed by plants & then released in pollen & nectar to kill pests, Dangerous to ollen & nectar eating insects, like bees",,,,13422,0,3.12500000e+01,1.72500000e+01,2.95000000e+01,1.27500000e+01,,,,,,
"Nutrient, Vitamin C, Complex",,,,"TL10",13424,0,1.90000000e+01,8.00000000e+00,,,,,,,,
"D. U. A.",,,,"TL10",13426,0,1.80000000e+01,8.40000000e+01,,,,,,,,
"Swine-D",,,,"TL10",13427,0,2.43500004e+01,7.00000000e+01,,,,,,,,
"Nervous System Support, Stress-Pack",,,,"TL10",13428,0,2.20000000e+01,7.20000000e+01,,,,,,,,
"Viro-Max, Product",,,,"TL10",13430,0,4.70000000e+01,1.63999996e+01,,,,,,,,
"FarrowSure Plus B Vaccine","For Healthy Breeding Swine, Helps Prevent Reproductive Failure Caused By Porcine Parvovirus (Ppv), Erysipelas By Erysipelothrix Rhusiopathiae, & Leptospirosis By L Bratislava, Canicola, Grippotyphosa, Hardjo, Icterohaemorrhagiae & Pomona",,,"TL10",13431,0,1.91499996e+01,7.20999985e+01,,,,,,,,
"FarrowSure Plus B Vaccine","For Healthy Breeding Swine, Helps Prevent Reproductive Failure Caused By Porcine Parvovirus (Ppv), Erysipelas By Erysipelothrix Rhusiopathiae, & Leptospirosis By L Bratislava, Canicola, Grippotyphosa, Hardjo, Icterohaemorrhagiae & Pomona",,,"TL10",13432,0,3.52500000e+01,7.33499985e+01,,,,,,,,
"FarrowSure Plus B Vaccine","For Healthy Breeding Swine, Helps Prevent Reproductive Failure Caused By Porcine Parvovirus (Ppv), Erysipelas By Erysipelothrix Rhusiopathiae, & Leptospirosis By L Bratislava, Canicola, Grippotyphosa, Hardjo, Icterohaemorrhagiae & Pomona",,,"TL10",13433,0,6.32500000e+01,7.66999969e+01,,,,,,,,
"FarrowSure Plus B Vaccine","For Healthy Breeding Swine, Helps Prevent Reproductive Failure Caused By Porcine Parvovirus (Ppv), Erysipelas By Erysipelothrix Rhusiopathiae, & Leptospirosis By L Bratislava, Canicola, Grippotyphosa, Hardjo, Icterohaemorrhagiae & Pomona",,,"TL10",13434,0,9.40000000e+01,6.00000000e+01,,,,,,,,
"Blood, Hemostatic Agents, Fibrin","A Whitish, Filamentous Protein Formed By The Action Of Thrombin On Fibrinogen, Entangles Red & White Blood Cells & Platelets Forming A Clot",,,"TL10",13436,0,8.60000000e+01,4.00000000e+00,,,,,,,,
"Blood, Coagulation",,,,"TL10",13437,0,2.90000000e+01,3.10000000e+01,,,,,,,,
"Gastrointestinal Disorders, Enteritis",,,,"TL10",13438,0,6.20000000e+01,3.80000000e+01,,,,,,,,
"Animal, Diseases, Swine, Pigs, Mulberry Heart Disease",,,,"TL10",13439,0,2.40000000e+01,9.70000000e+01,,,,,,,,
"Animal, Diseases, Swine, Pseudorabies",,,,"TL10",13440,0,3.64000015e+01,9.28000031e+01,,,,,,,,
"Animal, Disorders, Distemper, Strangles",,,,"TL10",13441,0,6.80000000e+01,1.90000000e+01,,,,,,,,
"Animal, Disorders, Distemper",,,,"TL10",13443,0,2.90000000e+01,9.60000000e+01,,,,,,,,
"Animal, Disorders, Distemper",,,,"TL10",13444,0,2.00000000e+00,4.50000000e+00,,,,,,,,
"Animal, Disorders, Distemper",,,,"TL10",13445,0,4.00000000e+01,7.30000000e+01,,,,,,,,
"Bacteria, Toxin-Producing, Tetanus",,,,"TL10",13447,0,2.50000000e+00,1.00000000e+02,,,,,,,,
"Animal, Diseases, Swine, Hogs, Pigs, Exanthema, Vesicular, Virus, VESV",,,,"TL10",13448,0,2.90000000e+01,4.20000000e+01,,,,,,,,
"Animal, Diseases, Swine, Hogs, Pigs, Exanthema, Vesicular, Virus, VESV","
",,,"TL10",13449,0,2.90000000e+01,1.20000000e+01,,,,,,,,
"Animal, Diseases, Swine, Hogs, Pigs, Exanthema, Vesicular, Virus, VESV",,,,"TL10",13450,0,2.90000000e+01,5.10000000e+01,,,,,,,,
"Animal, Diseases, Bovine, Papillomatous Digital Dermatitis, Hairy Heel Warts",,,,"TL10",13451,0,2.28999996e+01,7.40000000e+01,7.40000000e+01,6.35000000e+01,,,,,,
"Animal, Diseases, Bovine, Hyperkeratosis","Hypertrophy Of The Cornea Or The Horny Layer Of The Skin",,,"TL10",13452,0,3.30000000e+01,3.50000000e+01,,,,,,,,
"Animal, Diseases, Bovine, Hyperkeratosis","Hypertrophy Of The Cornea Or The Horny Layer Of The Skin",,,"TL10",13453,0,3.00000000e+01,3.50000000e+01,,,,,,,,
"Animal, Diseases, Bovine, Hyperkeratosis","Hypertrophy Of The Cornea Or The Horny Layer Of The Skin",,,"TL10",13454,0,2.20000000e+01,4.00000000e+00,,,,,,,,
"Bacteria, Pseudomonas Aeruginosa","Soil Born Bacteria",,,"TL10",13456,0,8.45000000e+01,2.72500000e+01,,,,,,,,
"Animal, Diseases, Prototheca, Algae Mastitis",,,,"TL10",13457,0,1.37500000e+01,5.93499985e+01,,,,,,,,
"Animal, Diseases, Prototheca, Algae Mastitis",,,,"TL10",13458,0,3.40000000e+01,2.25000000e+01,,,,,,,,
"Animal, Diseases, Prototheca, Algae Mastitis",,,,"TL10",13459,0,4.60000000e+01,5.23499985e+01,,,,,,,,
"Animal, Diseases, Bacteria, Corynebacterium Pyogenes","Rod Shaped Bacteria, Gram-Postive, Non-Motile, Pathogenic To Domestic Animals, Pus Forming
",,,"TL10",13461,0,3.42500000e+01,5.25000000e+01,,,,,,,,
"Animal, Disorders, Cattle, Tick Fever, Anaplasmosis",,,,"TL10",13463,0,6.00000000e+00,0.00000000e+00,,,,,,,,
"Animal, Disorders, Cattle, Tick Fever, Anaplasmosis",,,,"TL10",13464,0,1.00000000e+01,7.40000000e+01,,,,,,,,
"Animal, Disorders, Cattle, Blood, Acetonemis",,,,"TL10",13465,0,4.50000000e+01,2.90000000e+01,,,,,,,,
"Animal, Disorders, Cattle, Blood, Acetonemis",,,,"TL10",13466,0,2.00000000e+00,2.40000000e+01,,,,,,,,
"Animal, Disorders, Cattle, Blood, Acetonemis",,,,"TL10",13467,0,9.00000000e+00,7.00000000e+01,,,,,,,,
"Ophthalmologic Disorders, Conjunctiva, Pink-Eye",,,,"TL10",13468,0,6.27500000e+01,0.00000000e+00,,,,,,,,
"Bacteria, Bacillus Anthracis, Anthrax, Infectious, Found in Cattle, Horse, Sheep, Goats",,,,"TL10",13469,0,1.50000000e+01,0.00000000e+00,,,,,,,,
"Animal, Diseases, Swine, Arthritis, Atrophic Rhinitis","Check Zinc Sulfate",,,"TL10",13471,0,7.92500000e+01,6.57500000e+01,,,,,,,,
"Animal, Diseases, Swine, Arthritis, Necrotic Rhinitis","Check Zinc Sulfate",,,"TL10",13472,0,4.15000000e+01,8.50000000e+01,,,,,,,,
"Bacteria, Spirochete, Leptospirosis",,,,"TL10",13473,0,1.90000000e+01,8.20000000e+01,,,,,,,,
"Bacteria, Spirochete, Leptospirosis",,,,"TL10",13474,0,6.00000000e+01,8.20000000e+01,,,,,,,,
"Bacteria, Spirochete, Leptospirosis",,,,"TL10",13475,0,3.40000000e+01,8.20000000e+01,,,,,,,,
"Bacteria, Spirochete, Leptospirosis",,,,"TL10",13476,0,8.30000000e+01,8.20000000e+01,,,,,,,,
"Animal, Diseases, Blue Tongue or Catarrhal Fever","Non-Contagious, Non-Zoonotic, Insect-Borne, Viral Disease Of Ruminants",,,"TL10",13478,0,7.80000000e+01,1.20000000e+01,,,,,,,,
"Bacteria, Bacillus, Brucellus Abortus, Bangs,  AKA Crimean fever, Gibraltar fever,","Malta Fever, Maltese Fever, Mediterranean Fever, Rock Fever, Causes Infectious Abortion In Domestic Cattle",,,"TL10",13479,0,5.60000000e+01,1.20000000e+01,,,,,,,,
"Bacteria, Bacillus, Brucellus Abortus, Bangs,  AKA Crimean fever, Gibraltar fever,","Malta Fever, Maltese Fever, Mediterranean Fever, Rock Fever, Causes Infectious Abortion In Domestic Cattle",,,"TL10",13480,0,5.60000000e+01,2.10000000e+01,,,,,,,,
"Bacteria, Bacillus, Brucellus Abortus, Bangs,  AKA Crimean fever, Gibraltar fever,","Malta Fever, Maltese Fever, Mediterranean Fever, Rock Fever, Causes Infectious Abortion In Domestic Cattle",,,"TL10",13481,0,5.60000000e+01,5.10000000e+01,,,,,,,,
